ID	Income	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Response	Age	Marital_Categories	Edu_Categories	Spent_Total	Living_Alone	AcceptedOffer
10542	36778.0	734720	63	29	4	34	2	4	4	3	3	0	3	9	0	0	0	0	0	0	0	47	1	3	77	3	0
8015	85696.0	734991	88	714	76	395	116	0	12	1	4	6	9	1	0	0	0	0	0	0	1	53	0	3	1313	0	1
10617	10979.0	735375	34	8	4	10	2	2	4	2	3	0	3	5	0	0	0	0	0	0	0	26	0	2	30	0	0
11166	49678.0	734901	81	229	5	56	3	2	20	2	6	2	4	7	0	0	0	0	0	0	0	54	1	1	315	2	0
849	56129.0	735039	65	320	48	133	39	72	48	4	6	2	10	4	0	0	0	0	0	0	0	62	1	2	660	2	0
523	37155.0	734899	51	23	0	26	7	15	3	1	2	0	4	5	0	0	0	0	0	0	0	26	1	1	74	2	0
4066	21282.0	735364	76	1	5	8	4	8	20	2	2	1	2	6	0	0	0	0	0	0	0	37	0	2	46	1	0
8414	33419.0	735097	76	56	0	12	0	0	18	2	2	0	4	7	0	0	0	0	0	0	0	53	0	3	86	1	0
819	63285.0	735177	84	508	124	249	50	38	134	1	6	5	13	3	0	0	0	0	0	0	0	70	0	1	1103	0	0
4961	21255.0	735254	56	29	0	25	2	2	3	4	2	1	4	4	0	0	0	0	0	0	0	41	1	2	61	2	0
749	42162.0	735191	31	46	7	59	2	4	27	2	3	1	3	6	1	0	0	0	0	0	1	34	1	1	145	2	2
5430	54450.0	734760	0	454	0	171	8	19	32	12	9	2	8	8	0	0	0	0	0	0	0	59	1	1	684	3	0
7755	57744.0	735184	91	350	3	39	0	0	19	2	9	1	4	8	0	0	0	0	0	0	0	61	1	3	411	2	0
10525	26576.0	734789	40	10	0	8	0	0	9	1	1	0	2	9	1	0	0	0	0	0	1	29	0	1	27	1	2
1453	57513.0	735055	59	735	40	183	52	20	30	2	9	3	13	6	0	0	0	0	0	0	0	72	0	3	1060	0	0
8310	68142.0	734744	96	897	126	196	91	112	37	3	10	4	7	6	0	0	0	0	0	0	0	51	1	1	1459	2	0
10710	7500.0	734744	61	5	2	3	3	0	5	1	1	0	2	8	0	0	0	0	0	0	0	36	1	1	18	2	0
5031	83145.0	734768	14	777	35	731	39	137	114	1	5	9	11	2	0	0	1	0	0	0	1	41	1	1	1833	1	2
2613	54197.0	735326	16	162	6	37	6	13	13	2	1	3	6	1	0	0	0	0	0	0	0	55	1	2	237	2	0
213	23091.0	735381	98	35	0	11	0	0	2	4	2	1	3	7	0	0	0	0	0	0	0	52	0	3	48	2	0
967	46049.0	735070	11	342	9	112	19	14	19	10	5	2	9	7	0	0	0	0	0	0	1	39	1	1	515	3	1
1077	56715.0	734842	52	258	105	239	237	172	9	1	7	3	4	4	0	0	0	0	0	0	0	41	1	1	1020	1	0
7959	79410.0	735382	19	658	80	483	123	13	13	1	3	2	5	1	0	0	0	0	0	0	0	54	1	1	1370	1	0
640	57304.0	734938	61	356	80	329	138	17	106	2	7	6	10	5	0	0	0	0	0	0	0	64	1	1	1026	2	0
4252	44375.0	735315	73	213	5	28	7	7	41	1	4	1	6	5	0	0	0	0	0	0	0	50	1	1	301	2	0
8432	54450.0	734760	0	454	0	171	8	19	32	12	9	2	8	8	0	0	0	0	0	0	0	59	1	1	684	3	0
6218	59594.0	734796	74	457	4	29	0	0	9	1	8	1	7	7	0	1	0	0	0	0	0	50	1	1	499	2	1
6905	80685.0	734737	55	241	45	604	34	26	54	1	6	4	10	2	0	0	0	0	0	0	0	21	1	1	1004	1	0
5922	40344.0	735154	48	210	0	6	0	0	2	2	4	1	5	7	0	0	0	0	0	0	0	41	1	3	218	2	0
3598	62710.0	735011	53	441	35	83	7	29	11	4	4	2	12	4	0	0	0	0	0	0	0	43	1	1	606	2	0
6116	48985.0	735054	13	19	13	18	10	7	8	1	1	1	3	3	0	0	0	0	0	0	0	47	1	2	75	2	0
6263	35322.0	734737	34	28	9	37	12	7	13	3	2	0	4	8	0	0	0	0	0	0	0	47	1	1	106	4	0
10486	77142.0	735017	54	476	75	162	29	151	97	1	4	4	8	2	0	0	0	0	0	0	0	67	1	1	990	1	0
2410	81657.0	735255	69	364	40	425	158	60	50	1	3	4	8	1	0	0	0	0	0	0	0	46	0	1	1097	0	0
193	14421.0	735281	81	0	0	2	3	3	8	1	1	0	2	5	1	0	0	0	0	0	0	19	1	0	16	1	1
3363	20130.0	735309	99	0	6	3	7	6	12	1	1	0	3	8	0	0	0	0	0	0	0	41	1	2	34	1	0
8278	74214.0	734741	3	863	83	547	86	99	33	1	8	2	5	5	0	0	0	0	0	0	0	25	1	3	1711	1	0
10660	66726.0	735245	61	349	7	35	0	0	47	3	8	2	4	7	0	1	0	0	0	0	0	58	1	2	438	3	1
8686	23724.0	734876	65	5	23	15	0	18	14	2	2	0	3	8	0	0	0	0	0	0	0	36	1	0	75	2	0
1604	47353.0	735185	93	184	2	19	8	8	4	3	2	2	6	5	0	0	0	0	0	0	0	55	1	2	225	2	0
5907	33444.0	734810	24	8	0	8	0	0	2	1	1	0	2	8	0	0	0	0	0	0	0	63	1	2	18	3	0
10669	54386.0	735005	8	277	21	64	62	21	25	2	3	2	10	3	0	0	0	0	0	0	0	34	1	1	470	2	0
2918	28510.0	734971	72	44	5	19	0	4	19	3	2	0	4	5	0	0	0	0	0	0	0	34	0	1	91	2	0
5735	90638.0	735277	29	1156	120	915	94	144	96	1	3	4	10	1	0	0	1	0	0	0	0	24	0	2	2525	0	1
359	48070.0	734881	33	373	14	83	6	9	19	3	8	2	6	7	0	0	0	0	0	1	0	65	1	1	504	2	0
8387	43140.0	734873	68	134	8	76	6	0	11	1	4	1	5	6	0	0	0	0	0	0	0	58	1	1	235	2	0
1829	54959.0	734887	55	1148	0	60	0	0	24	3	9	5	4	7	0	1	0	0	0	0	1	54	0	3	1232	1	2
3839	15056.0	734991	76	6	12	3	21	6	40	5	2	2	3	5	0	0	0	0	0	0	0	57	0	0	88	2	0
9392	26954.0	735361	17	4	1	11	0	0	1	1	1	0	2	7	0	0	0	0	0	0	0	44	0	1	17	1	0
2292	22327.0	735082	94	5	4	8	2	0	5	1	1	0	3	5	0	0	0	0	0	0	0	30	0	1	24	1	0
10466	44393.0	735102	86	24	2	20	2	2	10	2	1	0	4	4	0	0	0	0	0	0	0	50	1	1	60	3	0
9855	62000.0	735105	25	899	0	101	0	0	20	1	6	6	13	4	0	0	0	1	0	0	0	63	0	3	1020	1	1
4088	31497.0	734843	22	108	1	28	13	1	4	2	3	1	4	8	0	0	0	0	0	0	0	53	1	3	155	2	0
5231	45894.0	735291	15	27	2	7	0	2	13	1	1	0	3	5	0	0	0	0	0	0	0	41	1	2	51	3	0
590	78579.0	734859	35	816	66	549	216	66	99	1	5	6	4	3	0	0	0	0	0	0	1	45	0	2	1812	0	1
8732	67369.0	734824	81	1298	0	70	37	14	42	4	7	4	10	4	0	1	1	0	0	0	1	46	0	2	1461	1	3
2315	58401.0	735343	55	10	0	11	17	29	29	1	1	2	2	4	0	0	0	0	0	0	0	55	0	1	96	1	0
3515	62307.0	735281	94	87	13	34	10	6	10	1	4	0	4	5	0	0	0	0	0	0	0	63	0	1	160	1	0
2245	43641.0	734980	50	57	2	51	4	2	23	3	2	1	4	6	0	0	0	0	0	0	0	46	1	2	139	3	0
6283	63841.0	734979	64	635	15	100	20	7	131	1	9	3	9	6	0	0	0	0	0	0	0	47	0	2	908	1	0
2246	46891.0	735112	91	43	12	23	29	15	61	1	2	1	4	4	0	0	0	0	0	0	0	50	1	2	183	2	0
6606	70091.0	734958	11	964	34	137	15	0	11	2	5	2	10	8	0	1	0	0	0	0	0	46	1	2	1161	2	1
5545	78075.0	735328	72	572	8	259	34	35	80	1	3	5	5	1	0	0	0	0	0	0	0	43	1	3	988	1	0
7342	59184.0	734755	6	341	142	113	259	151	66	3	6	6	12	5	0	0	0	0	0	0	0	54	0	2	1072	1	0
837	54809.0	735122	0	63	6	57	13	13	22	4	2	1	5	4	0	0	0	0	0	0	0	38	1	1	174	3	0
9500	58113.0	734893	66	221	104	169	102	78	84	3	9	2	8	7	0	0	0	0	0	1	0	56	1	1	758	2	0
3602	51412.0	735233	42	140	3	29	4	5	14	2	3	2	4	4	0	0	0	0	0	0	0	57	1	2	195	2	0
234	15287.0	734786	60	1	2	8	4	3	13	2	1	1	2	7	1	0	0	0	0	0	1	36	0	1	31	1	2
2995	66636.0	735097	64	291	10	689	84	10	0	1	3	4	9	1	0	0	0	0	0	0	0	58	1	2	1084	1	0
1118	50965.0	734919	87	544	13	85	8	6	29	3	10	4	5	8	1	0	0	0	0	0	0	59	1	2	685	2	1
7789	84618.0	735194	96	684	100	801	21	66	0	1	6	9	10	2	0	0	1	0	0	0	0	50	1	3	1672	1	1
3068	18351.0	735170	1	1	12	9	0	14	7	1	2	0	3	7	0	0	0	0	0	0	0	25	1	1	43	1	0
8955	40451.0	735280	54	35	0	4	0	0	10	1	1	1	2	5	1	0	0	0	0	0	0	58	1	3	49	3	1
945	36317.0	735010	53	87	3	25	3	2	13	2	3	0	4	7	0	0	0	0	0	0	0	50	1	1	133	2	0
5644	42213.0	735153	96	309	3	24	4	3	20	2	5	1	7	7	0	1	0	0	0	0	0	58	1	1	363	2	1
7192	65748.0	734973	58	172	73	93	95	78	34	2	2	4	10	1	0	0	0	0	0	1	0	60	1	1	545	2	0
2324	77044.0	735168	12	625	38	242	50	34	76	2	7	11	11	4	1	0	0	0	0	0	0	43	1	1	1065	2	1
697	74918.0	734939	78	972	59	913	25	19	59	1	5	9	6	3	0	0	1	0	0	0	0	46	1	1	2047	1	1
3439	56721.0	734807	64	157	6	39	6	13	75	5	4	1	5	6	0	0	0	0	0	0	0	43	1	1	296	3	0
1506	42160.0	735047	26	48	9	45	3	15	20	4	2	1	4	6	0	0	0	0	0	0	1	40	0	1	140	2	1
232	61559.0	735066	8	279	83	88	32	14	34	1	4	2	10	3	0	0	0	0	0	0	0	50	0	1	530	1	0
8876	33629.0	734723	49	132	0	16	0	0	4	5	3	1	4	9	0	0	0	0	0	0	0	52	1	3	152	3	0
4500	68682.0	735147	56	919	0	505	99	30	45	1	4	9	10	2	0	0	0	0	0	0	0	24	1	3	1598	1	0
9739	34377.0	734887	55	62	0	22	3	1	26	2	2	2	2	7	0	0	0	0	0	0	0	52	0	1	114	1	0
10395	8940.0	734737	25	1	45	3	4	6	42	3	3	1	3	8	0	0	0	0	0	0	0	29	0	0	101	1	0
1176	26228.0	735133	50	2	6	4	3	1	9	1	1	0	2	8	0	0	0	0	0	0	0	42	1	1	25	2	0
1627	77297.0	734894	84	408	61	109	48	122	41	1	5	7	9	4	0	0	0	1	0	0	0	58	0	2	789	0	1
938	40211.0	735079	30	51	1	7	2	1	25	2	2	1	2	8	1	0	0	0	0	0	0	34	1	1	87	3	1
2740	33438.0	735133	81	62	1	16	3	2	6	4	2	1	4	5	0	0	0	0	0	0	0	57	0	3	90	2	0
257	75032.0	734986	74	952	12	180	47	12	12	2	5	4	9	3	0	0	0	0	0	0	0	56	1	3	1215	2	0
4058	61284.0	735153	76	618	15	106	20	7	45	1	11	2	8	6	0	1	0	0	0	0	0	60	0	3	811	0	1
7736	22518.0	734798	36	11	7	12	2	2	27	2	2	1	2	5	1	0	0	0	0	0	1	29	1	1	61	2	2
8210	54730.0	735095	64	318	3	17	4	7	56	5	4	1	8	4	0	0	0	0	0	0	0	40	1	2	405	2	0
833	38452.0	735322	62	56	0	14	0	0	2	3	3	0	3	7	0	0	0	0	0	0	0	60	1	2	72	3	0
6230	44421.0	734914	53	110	5	59	7	1	7	5	5	0	4	8	0	0	0	0	0	0	0	44	0	1	189	2	0
7325	38197.0	735048	86	23	0	11	2	1	3	1	1	0	3	5	0	0	0	0	0	0	0	29	1	3	40	2	0
1307	41986.0	735273	15	27	5	8	8	3	12	3	3	0	4	4	0	0	0	0	0	0	0	37	0	1	63	1	0
1502	28427.0	734948	67	18	3	19	3	3	6	2	2	0	3	8	0	0	0	0	0	0	0	32	1	1	52	2	0
6211	37395.0	735355	47	18	0	9	0	1	11	1	1	0	3	6	0	0	0	0	0	0	0	39	1	3	39	2	0
843	64722.0	735379	47	303	0	280	60	147	15	4	8	2	11	6	0	0	0	0	0	0	0	44	1	1	805	2	0
4174	55249.0	735340	81	97	1	19	2	0	11	1	2	1	4	3	0	0	0	0	0	0	0	59	1	2	130	2	0
9757	84906.0	735145	98	997	15	414	99	30	76	1	5	6	12	2	0	1	1	0	1	0	0	43	1	1	1631	1	3
6918	28691.0	735053	56	5	4	13	8	0	4	1	1	0	3	8	0	0	0	0	0	0	0	26	1	1	34	2	0
286	44213.0	735201	48	95	11	35	0	4	7	4	2	1	5	6	0	0	0	0	0	0	0	63	0	1	152	2	0
11086	25707.0	735251	18	1	6	2	3	6	3	1	1	0	3	7	0	0	0	0	0	0	0	31	0	0	21	1	0
1921	59062.0	735144	74	46	1	12	3	0	9	2	2	0	3	4	0	0	0	0	0	0	0	48	1	3	71	4	0
4138	76624.0	735377	68	411	106	147	54	115	66	1	5	10	7	1	1	0	0	0	0	0	0	53	0	1	899	1	1
7718	66000.0	735343	36	244	51	270	101	0	45	1	1	3	5	1	0	0	0	0	0	0	0	68	1	2	711	1	0
1291	27683.0	734719	90	152	9	121	12	12	45	4	6	2	4	8	0	0	0	0	0	0	0	37	1	3	351	2	0
6862	1730.0	735371	65	1	1	3	1	1	1	15	0	0	0	20	0	0	0	0	0	0	0	44	0	1	8	0	0
4136	7500.0	734840	63	10	17	18	8	26	40	4	3	2	2	9	0	0	0	0	0	0	0	23	0	0	119	1	0
803	40521.0	734963	82	12	0	5	0	0	4	1	0	1	2	5	0	0	0	0	0	0	0	47	1	1	21	3	0
4298	20427.0	735316	63	5	0	4	0	0	1	1	1	0	2	8	0	0	0	0	0	0	0	42	1	3	10	2	0
10833	65106.0	735377	55	790	19	133	12	0	19	3	8	3	13	6	0	1	0	0	0	0	0	40	1	1	973	2	1
9606	69969.0	735107	64	882	29	514	38	29	44	1	4	2	6	3	0	0	1	1	0	0	1	50	1	3	1536	1	3
8534	67433.0	735065	51	615	28	259	12	48	30	4	6	5	13	4	0	1	0	0	0	0	0	63	1	1	992	3	1
5153	77766.0	734921	97	1004	59	265	115	59	27	2	11	10	11	6	1	0	0	0	0	0	1	48	1	3	1529	2	2
961	74716.0	735123	92	133	27	421	13	195	71	2	7	3	5	4	0	0	0	0	0	0	0	43	1	1	860	2	0
5011	68118.0	735159	51	595	23	123	10	23	154	2	8	9	4	6	0	0	0	0	0	0	0	52	0	1	928	1	0
6653	55158.0	734714	72	293	0	87	4	11	23	4	7	2	5	7	0	0	0	0	0	0	1	45	1	3	418	3	1
9094	62972.0	734718	39	313	15	47	20	0	192	2	7	4	3	6	0	0	0	0	0	0	1	60	1	2	587	2	1
810	74190.0	735365	49	151	81	86	168	91	64	2	4	2	11	2	0	0	0	0	0	0	0	40	1	1	641	2	0
5493	39356.0	735311	21	15	0	2	0	0	6	1	1	0	2	6	1	0	0	0	0	0	0	39	1	1	23	3	1
2147	76653.0	735096	91	736	63	946	219	189	126	1	4	7	11	2	0	0	1	1	0	0	0	46	1	1	2279	1	2
5107	35860.0	735372	37	15	0	8	4	2	20	2	1	1	2	5	1	0	0	0	0	0	0	42	0	3	49	2	1
3979	90687.0	735010	98	982	17	672	23	34	51	1	6	2	8	2	0	0	1	0	0	0	1	32	0	3	1779	0	2
6049	73450.0	735207	85	1142	51	415	90	69	37	1	7	8	11	3	1	0	0	1	0	0	0	33	1	2	1804	1	2
8147	31454.0	735055	40	28	0	11	0	0	9	3	2	0	3	8	0	0	0	0	0	0	0	55	1	1	48	3	0
1857	47139.0	735298	2	46	0	12	0	2	23	2	2	1	2	7	0	0	0	0	0	0	1	63	0	1	83	2	1
3910	83829.0	735149	78	897	161	430	186	161	27	0	4	7	6	1	1	0	1	1	0	0	1	40	0	1	1862	0	4
5207	53378.0	734770	41	489	6	152	8	6	132	10	9	4	6	8	0	0	0	0	0	0	1	52	1	3	793	3	1
11114	19656.0	734907	94	25	4	9	6	8	32	3	2	1	3	7	0	0	0	0	0	0	0	45	1	1	84	2	0
5429	45579.0	735100	10	145	1	33	2	1	1	1	4	1	4	6	0	0	0	0	0	0	0	67	1	3	183	2	0
9400	85485.0	735405	73	630	26	611	44	18	54	1	6	6	6	2	0	0	0	0	0	0	0	57	0	2	1383	0	0
1740	55956.0	735330	22	760	38	104	50	9	38	2	7	3	4	4	0	1	0	0	0	0	0	71	1	1	999	1	1
7488	64191.0	734890	30	420	15	186	151	38	15	3	5	3	13	3	0	0	0	0	0	0	0	52	0	2	825	1	0
195	38808.0	734741	21	125	17	52	3	19	30	4	5	1	4	8	1	0	0	0	0	0	1	43	0	1	246	1	2
635	57183.0	734946	51	464	5	64	7	0	70	8	9	1	7	8	0	0	0	0	0	0	0	49	1	2	610	3	0
7527	23748.0	734828	97	6	6	29	12	15	8	3	2	1	3	8	0	0	0	0	0	0	0	47	0	2	76	1	0
10319	66303.0	734925	56	1090	12	96	16	12	60	4	3	4	11	8	0	1	0	0	0	0	0	44	1	1	1286	2	1
2296	37368.0	735218	4	3	2	11	2	2	10	1	1	0	2	6	1	0	0	0	0	0	0	40	1	2	30	2	1
10637	40800.0	734869	77	24	0	27	8	30	10	2	3	0	3	7	0	0	0	0	0	1	0	51	1	1	99	4	0
2931	71847.0	734767	95	737	21	106	55	63	210	0	6	7	9	3	0	0	0	1	0	0	0	37	0	1	1192	0	1
907	46149.0	735201	36	254	6	71	4	0	27	5	5	1	7	5	0	0	0	0	0	0	0	40	1	1	362	2	0
3698	78687.0	734724	13	817	185	687	145	55	241	1	4	6	8	2	0	0	1	0	0	0	1	32	1	1	2130	1	2
9516	49118.0	734733	90	620	54	239	99	98	119	2	9	7	10	7	0	1	0	0	1	0	1	44	0	2	1229	0	3
679	37633.0	734766	49	13	4	20	0	0	1	2	1	0	3	9	0	0	0	0	0	0	0	58	1	3	38	3	0
7384	39767.0	735070	18	113	61	204	34	26	47	2	7	1	7	8	0	0	0	0	0	0	0	64	1	2	485	1	0
5043	26997.0	734812	89	7	23	78	133	49	144	2	4	2	5	7	0	0	0	0	0	0	0	64	1	0	434	1	0
5267	33986.0	734941	43	16	2	18	2	1	5	1	1	0	3	7	0	0	0	0	0	0	0	45	0	1	44	1	0
339	57091.0	734830	82	462	0	24	6	0	4	2	9	2	5	7	0	1	0	0	0	0	1	43	1	3	496	2	2
2516	46831.0	735027	84	22	2	10	6	4	34	2	1	2	2	4	0	0	0	0	0	0	0	46	1	2	78	3	0
9010	83151.0	734909	80	968	147	842	137	42	210	1	5	7	10	2	1	0	1	1	0	0	1	43	1	2	2346	1	4
378	52531.0	734867	68	283	112	151	51	72	125	2	7	2	10	6	0	0	0	0	0	0	0	44	1	1	794	1	0
4808	15759.0	735116	12	1	2	5	6	0	3	1	1	0	2	7	0	0	0	0	0	0	0	59	1	1	17	1	0
5068	22804.0	735080	75	14	1	7	2	1	1	1	2	0	2	9	0	0	0	0	0	0	0	44	0	1	26	1	0
7628	43050.0	735310	10	30	5	24	6	3	8	2	2	0	4	5	0	0	0	0	0	0	0	42	1	2	76	2	0
7128	42997.0	735209	91	4	0	5	0	1	5	1	1	0	2	7	0	0	0	0	0	0	0	38	0	3	15	2	0
2811	48918.0	735335	21	52	0	9	0	0	1	2	1	0	4	4	0	0	0	0	0	0	0	52	0	3	62	2	0
3551	60033.0	735321	28	62	1	57	19	11	48	2	2	1	5	2	0	0	0	0	0	0	0	61	1	2	198	2	0
1663	34043.0	735166	97	20	2	14	3	0	10	1	2	0	2	9	0	0	0	0	0	0	0	37	1	3	49	2	0
5543	57811.0	735043	49	545	7	114	37	21	78	5	7	2	11	5	0	1	0	0	0	0	0	49	1	1	802	2	1
1577	78569.0	735283	14	558	79	622	207	175	95	1	4	6	4	1	0	0	1	0	0	0	1	69	1	1	1736	1	2
10641	7500.0	734864	5	6	5	4	13	4	25	4	2	1	3	6	0	0	0	0	0	0	0	37	0	1	57	2	0
5336	157733.0	735023	37	39	1	9	2	0	8	0	1	0	1	1	0	0	0	0	0	0	0	44	1	2	59	2	0
6024	94384.0	734931	62	1111	24	790	160	45	172	0	5	8	5	2	0	1	1	1	0	0	1	62	1	1	2302	1	4
1878	23148.0	735282	83	4	6	8	6	3	10	1	2	0	3	7	0	0	0	0	0	0	0	30	1	2	37	1	0
3099	44267.0	734924	48	183	5	65	3	5	49	5	5	2	4	9	0	0	0	0	0	0	0	45	0	1	310	2	0
6055	71626.0	734808	94	546	72	376	94	145	72	1	5	5	8	3	0	1	0	0	0	0	0	36	1	1	1305	1	1
5841	60894.0	735047	61	606	7	155	10	0	54	5	10	3	8	7	0	0	0	0	0	0	0	49	1	1	832	2	0
3972	50200.0	734961	70	266	6	51	8	6	64	6	7	1	5	8	0	0	0	0	0	0	0	39	1	1	401	3	0
4394	81051.0	735376	43	1142	29	249	38	29	14	1	5	5	12	2	0	1	1	0	0	0	0	50	1	3	1501	1	2
5758	65169.0	735247	23	1074	0	69	0	0	46	1	10	4	13	6	1	0	1	1	1	0	1	33	1	1	1189	1	5
6658	59868.0	735071	37	771	51	154	54	10	154	7	11	2	12	6	0	0	0	0	0	0	0	43	1	1	1194	2	0
4603	65695.0	735264	50	371	32	189	0	58	6	2	5	4	10	4	0	0	0	0	0	0	0	55	1	3	656	2	0
8427	64857.0	734830	78	556	14	717	210	0	43	1	7	5	10	4	0	0	0	0	0	0	0	59	0	2	1540	0	0
10260	45143.0	735106	74	202	5	74	11	5	14	3	6	1	5	7	0	0	0	0	0	0	0	50	1	2	311	2	0
7143	74805.0	735178	14	209	162	209	41	162	37	5	4	7	10	2	0	0	0	0	0	0	0	60	1	2	820	2	0
8789	59060.0	735244	77	35	40	111	36	40	12	3	3	1	7	4	0	0	0	0	0	0	0	26	1	2	274	2	0
6197	27238.0	734978	39	37	0	17	0	0	3	3	3	0	3	9	0	0	0	0	0	0	0	53	0	3	57	2	0
4554	47009.0	735142	89	171	45	73	59	10	90	4	3	2	8	4	0	0	0	0	0	0	0	50	1	1	448	2	0
4937	46094.0	735394	62	12	2	20	3	2	5	1	1	0	3	7	0	0	0	0	0	0	0	42	1	2	44	3	0
1920	40321.0	735078	59	44	4	21	6	0	27	2	3	0	3	7	0	0	0	0	0	0	0	43	1	1	102	3	0
8749	37235.0	735265	68	20	2	9	4	6	20	1	1	1	2	4	0	0	0	0	0	0	0	31	1	1	61	2	0
1650	81843.0	734980	13	779	86	537	34	69	138	1	5	9	12	3	0	0	0	0	0	0	0	55	1	2	1643	1	0
10377	46692.0	735025	37	170	6	97	24	12	88	3	6	1	5	6	0	0	0	0	0	0	0	57	1	2	397	2	0
9206	77382.0	735240	36	491	48	231	112	105	134	2	5	7	12	1	0	0	1	0	0	0	0	47	1	1	1121	2	1
10971	37774.0	734749	28	173	8	107	7	2	176	4	7	2	3	9	1	0	0	0	0	1	1	38	0	1	473	2	2
6398	18393.0	735321	2	7	10	13	16	0	4	2	3	0	3	8	0	0	0	0	0	0	0	41	1	0	50	2	0
9212	72828.0	734913	17	1205	0	235	19	14	205	6	6	3	13	7	0	0	0	0	0	0	0	53	1	2	1678	2	0
7937	24711.0	735341	86	10	7	25	6	3	7	1	3	0	3	7	0	0	0	0	0	0	0	33	1	1	58	1	0
839	45503.0	735136	54	97	4	44	6	1	18	1	3	1	4	5	0	0	0	0	0	0	0	40	1	3	170	2	0
4246	6560.0	735214	2	67	11	26	4	3	262	0	1	0	1	17	0	0	0	0	0	0	0	33	0	2	373	0	0
158	71604.0	735189	3	345	53	528	98	75	97	1	8	3	5	4	1	0	0	0	0	0	1	70	1	3	1196	1	2
4832	27244.0	735299	84	6	5	17	3	24	46	2	2	2	2	7	0	0	0	0	0	0	0	36	1	1	101	2	0
5621	48752.0	734849	8	73	57	100	71	15	0	5	6	1	5	9	0	0	0	0	0	0	1	46	1	1	316	3	1
1945	71434.0	735129	4	711	36	217	172	96	168	3	7	4	7	4	0	1	0	1	0	0	0	53	1	1	1400	2	2
5147	90842.0	735078	57	774	70	118	182	187	93	1	4	9	13	1	0	0	0	0	0	0	0	67	0	1	1424	0	0
2535	88097.0	734733	24	163	0	480	0	126	75	1	6	5	8	9	0	1	1	1	0	0	1	37	1	2	844	2	4
11039	51948.0	735128	51	82	33	54	71	30	41	2	5	2	4	5	0	0	0	0	0	0	0	40	1	1	311	2	0
9495	71853.0	734996	29	358	108	413	141	97	32	1	2	8	6	1	0	0	0	0	0	0	0	33	1	1	1149	1	0
9635	35876.0	735343	13	66	2	40	4	3	14	1	3	1	3	6	0	0	0	0	0	0	0	32	1	2	129	1	0
2173	40049.0	735157	23	13	6	7	0	3	3	1	1	0	3	6	0	0	0	0	0	0	0	63	0	1	32	1	0
942	39660.0	734723	36	139	13	78	20	13	36	3	7	1	3	9	0	0	0	0	0	0	1	33	0	1	299	1	1
9386	50127.0	735382	88	274	0	21	4	6	15	1	5	1	6	6	0	1	0	0	0	0	0	53	1	1	320	2	1
5510	43263.0	734828	2	262	6	61	0	10	102	3	5	2	6	5	0	0	0	0	0	0	0	38	1	2	441	2	0
873	62845.0	734777	3	1099	0	45	0	0	34	11	3	4	10	8	0	1	0	0	0	0	1	66	1	2	1178	3	2
2253	18929.0	734915	15	32	0	8	23	4	18	1	1	0	4	6	0	0	0	0	0	0	0	25	1	1	85	1	0
5181	24367.0	734947	58	2	4	2	0	11	5	1	1	0	2	9	0	0	0	0	0	0	0	33	0	0	24	1	0
979	33249.0	734919	11	6	10	21	19	14	42	2	2	1	3	6	0	0	0	0	0	0	0	40	0	1	112	1	0
10390	26887.0	734909	27	6	7	4	3	4	6	1	1	0	3	6	0	0	0	0	0	0	0	56	1	2	30	2	0
4698	50150.0	735039	32	135	46	92	65	61	11	2	5	2	7	5	0	0	0	0	0	0	0	32	1	3	410	1	0
7793	62061.0	735111	12	641	7	84	0	30	38	3	10	4	7	6	0	1	0	0	0	0	0	39	1	1	800	2	1
1745	85696.0	734991	88	714	76	395	116	0	12	1	4	6	9	1	0	0	0	0	0	0	1	53	0	3	1313	0	1
10590	76542.0	734957	91	794	73	573	0	29	14	1	4	8	10	2	0	0	0	0	0	0	0	59	1	3	1483	1	0
5080	70515.0	735162	12	420	0	452	182	64	140	1	6	6	4	2	0	0	0	0	0	0	1	22	0	1	1258	0	1
8369	18227.0	734815	21	1	2	7	4	3	11	1	0	1	2	8	0	0	0	0	0	0	0	28	1	1	28	2	0
5232	69139.0	735260	23	86	12	75	33	15	6	1	4	1	5	4	0	0	0	0	0	0	0	50	1	1	227	2	0
2407	69109.0	734816	10	823	25	459	124	29	95	1	6	6	7	4	0	0	1	0	0	0	1	33	1	1	1555	1	2
3834	69627.0	734944	35	231	161	215	171	30	53	2	8	2	11	5	0	0	0	0	0	0	0	53	0	1	861	1	0
7912	38136.0	734980	69	8	15	27	0	20	33	2	3	1	2	8	1	0	0	0	0	0	0	37	1	1	103	2	1
7712	62159.0	735351	68	182	17	259	77	70	29	1	6	2	10	4	0	0	0	0	0	0	0	69	0	3	634	0	0
1065	80695.0	735231	85	557	129	984	193	37	18	1	5	8	5	2	0	0	0	0	0	0	0	52	0	1	1918	0	0
7275	33316.0	735145	34	79	1	31	4	4	12	3	2	1	4	6	0	0	0	0	0	0	0	44	0	2	131	2	0
1343	58554.0	734772	55	368	24	68	38	0	88	6	8	2	6	7	0	0	0	0	0	0	0	47	1	1	586	3	0
